"timestamp_secs","measured_kW"
1678268700,0
1678269600,0
1678270500,0
1678271400,0
1678272300,0
1678273200,0
1678274100,0
1678275000,0
1678275900,0
1678276800,0
1678277700,0
1678278600,0
1678279500,0
1678280400,0
1678281300,0
1678282200,0
1678283100,0
1678284000,0
1678284900,0
1678285800,0
1678286700,0
1678287600,0
1678288500,0
1678289400,0
1678290300,0
1678291200,0
1678292100,0
1678293000,0
1678293900,0
1678294800,0
1678295700,0
1678296600,0
1678297500,0
1678298400,0
1678299300,0
1678300200,0
1678301100,0
1678302000,0
1678302900,0
1678303800,0
1678304700,0
1678305600,0
1678306500,0
1678307400,0
1678308300,0
1678309200,0
1678310100,0
1678311000,0
1678311900,0
1678312800,0
1678313700,0
1678314600,0
1678315500,0
1678316400,0
1678317300,0
1678318200,0
1678319100,0
1678320000,0
1678320900,0
1678321800,0
1678322700,0
1678323600,0
1678324500,0
1678325400,0
1678326300,0
1678327200,0
1678328100,0
1678329000,0
1678329900,0
1678330800,0
1678331700,0
1678332600,0
1678333500,0
1678334400,0
1678335300,0
1678336200,0
1678337100,0
1678338000,0
1678338900,0
1678339800,0
1678340700,0
1678341600,0
1678342500,0
1678343400,0
1678344300,0
1678345200,0
1678346100,0
1678347000,0
1678347900,0
1678348800,0
1678349700,0
1678350600,0
1678351500,0
1678352400,0
1678353300,0
1678354200,0
1678355100,0
1678356000,0
1678356900,0
1678357800,0
1678358700,0
1678359600,0
1678360500,0
1678361400,0
1678362300,0
1678363200,0
1678364100,0
1678365000,0
1678365900,0
1678366800,0
1678367700,0
1678368600,0
1678369500,0
1678370400,0
1678371300,0
1678372200,0
1678373100,0
1678374000,0
1678374900,0
1678375800,0
1678376700,0
1678377600,0
1678378500,0
1678379400,0
1678380300,0
1678381200,0
1678382100,0
1678383000,0
1678383900,0
1678384800,0
1678385700,0
1678386600,0
1678387500,0
1678388400,0
1678389300,0
1678390200,0
1678391100,0
1678392000,0
1678392900,0
1678393800,0
1678394700,0
1678395600,0
1678396500,0
1678397400,0
1678398300,0
1678399200,0
1678400100,0
1678401000,0
1678401900,0
1678402800,0
1678403700,0
1678404600,0
1678405500,0
1678406400,0
1678407300,0
1678408200,0
1678409100,0
1678410000,0
1678410900,0
1678411800,0
1678412700,0
1678413600,0
1678414500,0
1678415400,0
1678416300,0
1678417200,0
1678418100,0
1678419000,0
1678419900,0
1678420800,0
1678421700,0
1678422600,0
1678423500,0
1678424400,0
1678425300,0
1678426200,0
1678427100,0
1678428000,0
1678428900,0
1678429800,0
1678430700,0
1678431600,0
1678432500,0
1678433400,0
1678434300,0
1678435200,0
1678436100,0
1678437000,0
1678437900,0
1678438800,0
1678439700,0
1678440600,0
1678441500,0
1678442400,0
1678443300,0
1678444200,0
1678445100,0
1678446000,0
1678446900,0
1678447800,0
1678448700,0
1678449600,0
1678450500,0
1678451400,0
1678452300,0
1678453200,0
1678454100,0
1678455000,0
1678455900,0
1678456800,0
1678457700,0
1678458600,0
1678459500,0
1678460400,0
1678461300,0
1678462200,0
1678463100,0
1678464000,0
1678464900,0
1678465800,0
1678466700,0
1678467600,0
1678468500,0
1678469400,0
1678470300,0
1678471200,0
1678472100,0
1678473000,0
1678473900,0
1678474800,0
1678475700,0
1678476600,0
1678477500,0
1678478400,0
1678479300,0
1678480200,0
1678481100,0
1678482000,0
1678482900,0
1678483800,0
1678484700,0
1678485600,0
1678486500,0
1678487400,0
1678488300,0
1678489200,0
1678490100,0
1678491000,0
1678491900,0
1678492800,0
1678493700,0
1678494600,0
1678495500,0
1678496400,0
1678497300,0
1678498200,0
1678499100,0
1678500000,0
1678500900,0
1678501800,0
1678502700,0
1678503600,0
1678504500,0
1678505400,0
1678506300,0
1678507200,0
1678508100,0
1678509000,0
1678509900,0
1678510800,0
1678511700,0
1678512600,0
1678513500,0
1678514400,0
1678515300,0
1678516200,0
1678517100,0
1678518000,0
1678518900,0
1678519800,0
1678520700,0
1678521600,0
1678522500,0
1678523400,0
1678524300,0
1678525200,0
1678526100,0
1678527000,0
1678527900,0
1678528800,0
1678529700,0
1678530600,0
1678531500,0
1678532400,0
1678533300,0
1678534200,0
1678535100,0
1678536000,0
1678536900,0
1678537800,0
1678538700,0
1678539600,0
1678540500,0
1678541400,0
1678542300,0
1678543200,0
1678544100,0
1678545000,0
1678545900,0
1678546800,0
1678547700,0
1678548600,0
1678549500,0
1678550400,0
1678551300,0
1678552200,0
1678553100,0
1678554000,0
1678554900,0
1678555800,0
1678556700,0
1678557600,0
1678558500,0
1678559400,0
